source_url,target_url,status_code
https://www.motionsplan.dk/node/585,https://www.motionsplan.dk/oevelse/bildaek-traekke-med-ben/,301
https://www.motionsplan.dk/oevelse/bildæk-trække-med-ben/,https://www.motionsplan.dk/oevelse/bildaek-traekke-med-ben/,301
https://www.motionsplan.dk/node/142,https://www.motionsplan.dk/oevelse/birddog/,301
https://www.motionsplan.dk/node/302,https://www.motionsplan.dk/oevelse/bjoernekravl/,301
https://www.motionsplan.dk/node/668,https://www.motionsplan.dk/oevelse/bokning-slaa-i-maven/,301
https://www.motionsplan.dk/node/366,https://www.motionsplan.dk/oevelse/box-jump/,301
https://www.motionsplan.dk/node/658,https://www.motionsplan.dk/oevelse/brettzel-20/,301
https://www.motionsplan.dk/node/661,https://www.motionsplan.dk/oevelse/brettzel-30/,301
https://www.motionsplan.dk/node/657,https://www.motionsplan.dk/oevelse/brettzel/,301
https://www.motionsplan.dk/node/510,https://www.motionsplan.dk/oevelse/bulgarian-training-bag/,301
https://www.motionsplan.dk/node/237,https://www.motionsplan.dk/oevelse/burpees/,301
https://www.motionsplan.dk/node/258,https://www.motionsplan.dk/oevelse/cable-cross/,301
https://www.motionsplan.dk/node/166,https://www.motionsplan.dk/oevelse/cable-pushdown/,301
https://www.motionsplan.dk/node/608,https://www.motionsplan.dk/oevelse/chest-push-medicinbold/,301
https://www.motionsplan.dk/node/19,https://www.motionsplan.dk/oevelse/chinup/,301
https://www.motionsplan.dk/node/502,https://www.motionsplan.dk/oevelse/clubbell-rundt-om-hovedet-til-balance/,301
https://www.motionsplan.dk/node/640,https://www.motionsplan.dk/oevelse/contalateral-knee-touch/,301
https://www.motionsplan.dk/node/639,https://www.motionsplan.dk/oevelse/contalateral-toe-touch/,301
https://www.motionsplan.dk/node/32,https://www.motionsplan.dk/oevelse/corestabilitet-med-stor-bold/,301
https://www.motionsplan.dk/node/255,https://www.motionsplan.dk/oevelse/crosstrainer/,301
https://www.motionsplan.dk/node/272,https://www.motionsplan.dk/oevelse/cuban-press-0/,301
https://www.motionsplan.dk/node/6,https://www.motionsplan.dk/oevelse/curl/,301
https://www.motionsplan.dk/node/256,https://www.motionsplan.dk/oevelse/cykel-kondicykel/,301
https://www.motionsplan.dk/node/254,https://www.motionsplan.dk/oevelse/cykel-spinning/,301
https://www.motionsplan.dk/node/70,https://www.motionsplan.dk/oevelse/cykelmaveoevelse/,301
https://www.motionsplan.dk/node/699,https://www.motionsplan.dk/oevelse/dead-bug/,301
https://www.motionsplan.dk/node/536,https://www.motionsplan.dk/oevelse/diagonal-mave/,301
https://www.motionsplan.dk/node/163,https://www.motionsplan.dk/oevelse/dip-paa-stepbaenk/,301
https://www.motionsplan.dk/node/18,https://www.motionsplan.dk/oevelse/dips/,301
https://www.motionsplan.dk/node/90,https://www.motionsplan.dk/oevelse/dips-med-coretraening/,301
https://www.motionsplan.dk/node/121,https://www.motionsplan.dk/oevelse/dips-med-makker/,301
https://www.motionsplan.dk/node/55,https://www.motionsplan.dk/oevelse/konventionel-doedloeft/,301
https://www.motionsplan.dk/node/42,https://www.motionsplan.dk/oevelse/deadlift-one-leg/,301
https://www.motionsplan.dk/node/43,https://www.motionsplan.dk/oevelse/romanian-deadlift/,301
https://www.motionsplan.dk/node/620,https://www.motionsplan.dk/oevelse/doedloeft-stivbenet/,301
https://www.motionsplan.dk/node/40,https://www.motionsplan.dk/oevelse/sumo-doedloeft/,301
https://www.motionsplan.dk/node/120,https://www.motionsplan.dk/oevelse/doedloeft-sumo-med-makker/,301
https://www.motionsplan.dk/oevelse/doedloeft/,https://www.motionsplan.dk/doedloeft/,301
https://www.motionsplan.dk/node/490,https://www.motionsplan.dk/node/490/,301
